"","To","name","longitude_deg","latitude_deg"
"32453","","Jack Kent Heliport",-89.618896484375,30.0659999847412
"32454","","Ag Aviation Airport",-92.7786026000977,30.2238998413086
"32455","","Houma Terrebonne Heliport",-90.6623001098633,29.2504997253418
"32456","","Riverview Medical Center Heliport",-90.931998,30.2041
"32457","","Southland Strip Ultralightport",-90.770597,29.6705
"32458","","St Helena Parish Hospital Heliport",-90.6661987304688,30.8318004608154
"32459","","Womens's and Children's Hospital Heliport",-92.0459976196289,30.1537990570068
"32460","","Touro Infirmary Heliport",-90.0933990478516,29.925199508667
"32461","","Annison Private Airport",-91.0606994628906,30.7045993804932
"32462","","Caillou Island Heliport",-90.493797,29.120001
"32463","","Rapides Rmc Hospital Heliport",-92.4503021240234,31.301700592041
"32464","","Barataria Bay Heliport",-89.8544998168945,29.3785991668701
"32465","","South 40 Heliport",-93.251801,30.123501
"32466","","University Health Conway Hospital Heliport",-92.107537,32.44918
"32467","","Fresh Water Bayou Heliport",-92.2601013183594,29.6014995574951
"32468","","St Jude Heliport",-90.2689971924,30.0249004364
"32469","","Sun Drilling Products Heliport",-89.9906005859375,29.8985004425049
"32470","","Bordelon Airpark",-91.8764038086,30.3066997528
"32471","","Nauga Field",-91.2772979736328,30.7625007629395
"32472","","Light Plane Flyers Airfield",-92.9720001220703,30.2502002716064
"32473","","West Calcasieu Cameron Hospital Heliport",-93.3687973022461,30.2299003601074
"32474","","Richard's Airport",-91.8692016601562,30.0130996704102
"32475","","Country Bend Airport",-90.9845962524414,30.5893993377686
"32476","","St Charles Airport",-90.2861022949219,29.9519004821777
"32477","","Tater Patch Ultralightport",-93.8788986206055,32.5671005249023
"32478","","Acadia General Hospital Heliport",-92.363985,30.226565
"32479","","Southland Strip Nr 2 Ultralightport",-90.7676010131836,29.6718997955322
"32480","","Ken Guidry No 3 Airport",-92.3436965942383,30.0898990631104
"32481","","Waterford 3 Heliport",-90.4673004150391,29.9855003356934
"32482","","Blount Airport",-91.8228988647461,31.4584999084473
"32483","","Marine Shale Processors Inc Heliport",-91.1284027099609,29.6627006530762
"32484","","Assumption Comunity Hospital Heliport",-91.0336990356,29.9570999146
"32485","","Simpson Airport",-91.2714996337891,30.3027000427246
"32486","","Squires Heliport",-91.7242965698242,32.4299011230469
"32487","","Northshore Regional Medical Center Heliport",-89.7406005859375,30.2868995666504
"32488","","Era Helicopters Venice Base Heliport",-89.3677978515625,29.2873992919922
"32489","","Ville Platte Medical Center Heliport",-92.265998840332,30.6819000244141
"32490","","Brian's Ultralightport",-91.1875991821289,30.6919002532959
"32491","","William Olefins Llc",-91.05370331,30.23880005
"32492","","Medicant Island Heliport",-89.9841995239258,29.3365993499756
"32493","","River Parish Hospital Heliport",-90.5154037475586,30.0715007781982
"32494","","Christus Ochsner Lake Area Hospital Heliport",-93.250987,30.180329
"32495","","La Petite Airdrome Ultralightport",-92.1878967285156,30.6294002532959
"32496","","East Field",-91.0865020751953,30.2513008117676
"32497","","Berwick Shore Base Heliport",-91.2406997680664,29.6632995605469
"32498","","Burns Point Plant Heliport",-91.532096862793,29.5715999603271
"32499","","West Delta Receiving Station Heliport",-89.3970031738281,29.2191009521484
"32500","","District 8 Emergency Heliport",-90.9872970581055,29.6884994506836
"32501","","Moisart Heliport",-90.282600402832,29.9815998077393
"32502","","Petro Com Headquarters Heliport",-90.2033996582031,29.9701995849609
"32503","","Avoyelles Hospital Heliport",-92.0615005493164,31.144100189209
"32504","","Ken Guidry Nr 1 Airport",-92.2135009765625,29.934700012207
"32505","","L J Earnest Airport",-93.6623992919922,32.6435012817383
"32506","","Raceland Station Heliport",-90.5942993164062,29.7280006408691
"32507","","Aerolite Aero Park Ultralightport",-92.8121032714844,30.2029991149902
"32508","","Amax Metals Recovery Inc. Heliport",-89.9677963256836,29.8633003234863
"32509","","Utec Heliport",-93.1998977661133,30.226900100708
"32510","","Cameron Shore Base Heliport",-93.3398971557617,29.8194007873535
"32511","","Hickham Field",-90.1700973510742,30.4626998901367
"32512","","A & P Airpark",-91.1485977173,30.7271003723
"32513","","Willis-Knighton Medical Center Temp Groundlevel Heliport",-93.7779998779297,32.4863014221191
"32514","","Hardtner Medical Center Heliport",-92.2760009765625,31.8612995147705
"32515","","Station 823 Heliport",-92.8753967285156,30.4340991973877
"32516","","Lake Charles Office Heliport",-93.2120971679688,30.1144008636475
"32517","","Air Logistics (Lake Charles) Heliport",-93.1828994750977,30.1371994018555
"32518","","Kifer Airport",-91.254280090332,32.0626564025879
"32519","","Compressor Station 524 Heliport",-90.2158966064453,29.216100692749
"32520","","East Jefferson General Hospital Heliport",-90.1800994873047,30.0126991271973
"32521","","Le Blanc Field",-90.4192962646484,30.6819000244141
"32522","","Compressor Station 527 Heliport",-89.730598449707,29.5149002075195
"32523","","Sara Field",-91.4749984741211,30.9466991424561
"32524","","Caddo Detention Center Airport",-93.9356994628906,32.2624015808105
"32525","","Tim Bullard Memorial Airport",-91.9736022949219,30.417200088501
"32526","","Koenig Airpark",-90.3159027099609,30.5974006652832
"32527","","Greenwood Plantation Ultralightport",-90.8983993530273,29.6107997894287
"32528","","Alon USA Heliport",-91.750232,30.532936
"32529","","Mackie Memorial Heliport",-92.5870971679688,30.9794006347656
"32530","","Ochsner Medical Institutions Heliport",-90.1458969116211,29.9601993560791
"32531","","Myu Heliport",-90.3539962768555,29.9295997619629
"32532","","Sabine Medical Center Heliport",-93.4720993041992,31.5606994628906
"32533","","Phi Fourchon Base Heliport",-90.2046966552734,29.1166000366211
"32534","","Blue Grass Station Army Heliport",-84.3165969848633,38.0834007263184
"32535","","Raron Heliport",7.83320665359497,46.3015937805176
"32536","","Zermatt  Heliport",7.75336647033691,46.0293197631836
"32537","","Bex Airport",6.98639011383057,46.25830078125
"32538","","Les Eplatures Airport",6.79284000397,47.0839004517
"32539","","Ecuvillens Airport",7.07610988616943,46.7550010681152
"32540","GVA","Geneva Cointrin International Airport",6.10895013809204,46.2380981445312
"32541","","Saanen Airport",7.25083017349,46.4874992371
"32542","","Lausanne-Blécherette Airport",6.61667,46.5453
"32543","QNC","Neuchatel Airport",6.86471986771,46.9575004578
"32544","","La Côte Airport",6.25805997848511,46.4063987731934
"32545","","Reichenbach Air Base",7.67778015136719,46.6136016845703
"32546","SIR","Sion Airport",7.32675981522,46.2196006775
"32547","","Gruyeres Airport",7.09443998336792,46.5942001342773
"32548","","Yverdon-les-Bains Airport",6.61332988739,46.7619018555
"32549","","Collombey-Muraz Heliport",6.959773,46.268501
"32550","","Gampel Heliport",7.72681999206543,46.3092994689941
"32551","","Inselspital Hospital Heliport",7.424303,46.948295
"32552","","Alpnach Air Base",8.28417,46.943901
"32553","","Dübendorf Air Base",8.648229599,47.398601532
"32554","EML","Emmen Air Base",8.305184,47.092444
"32555","","Mollis Airport",9.06482982635498,47.0788993835449
"32556","ZIN","Interlaken Air Base",7.8790798,46.6766014
"32557","","Turtman Air Base",7.713950157,46.30260086
"32558","","Lodrino Air Base",8.99213027954102,46.2958984375
"32559","","Meiringen Airport",8.10999965667725,46.7433013916016
"32560","","Payerne Air Base",6.91506004333,46.8432
"32561","","Amlikon Glider Airport",9.04749965667725,47.5741996765137
"32562","","Dittingen Airport",7.49139022827148,47.4385986328125
"32563","","Schaffhausen Airport",8.52694034576416,47.690601348877
"32564","","Kagiswil Airport",8.25417041779,46.9082984924
"32565","","Winterthur Airport",8.77194023132,47.5149993896
"32566","","Flugplatz Hasenstrick",8.88194,47.279999
"32567","","Langenthal Airport",7.74139022827148,47.1828002929688
"32568","","Ambri Airport",8.68978,46.512501
"32569","","Triengen Airport",8.07806015014648,47.2266998291016
"32570","","Olten Airport",7.88944005966187,47.3443984985352
"32571","","Muenster Aero Airport",8.26333045959473,46.4803009033203
"32572","","Wangen-Lachen Airfield",8.8675,47.2047
"32573","","Lost River 1 Airport",-167.162994384766,65.3962020874023
"32574","","Raron Airfield",7.82333,46.3036
"32575","","Bellechasse Airport",7.13221979141235,46.9794006347656
"32576","","Motiers Airport",6.61499977111816,46.9166984558105
"32577","","Montricher Airport",6.40055990219116,46.5903015136719
"32578","","St Stephan Airport",7.41256999969482,46.4973983764648
"32579","","Zweisimmen Airport",7.38055992126465,46.5525016784668
"32580","","Balzers Heliport",9.48111,47.0681
"32581","","Gsteigwiler Heliport",7.878219,46.647697
"32582","","Holziken Heliport",8.02651405334473,47.314323425293
"32583","","Lauterbrunnen Heliport",7.913509,46.585497
"32584","","St Moritz-Bad Heliport",9.82422,46.47895
"32585","","St. Gallen-Winkeln Heliport",9.2903003692627,47.4054985046387
"32586","","Pfaffnau Heliport",7.91000986099243,47.2351303100586
"32587","","Lodrino Heliport",8.99292755126953,46.2901725769043
"32588","","Schindellegi Heliport",8.71564960479736,47.1698837280273
"32589","","Untervaz Heliport",9.55081,46.912621
"32590","","San Vittore Airport",9.09417,46.2342
"32591","","Würenlingen Heliport",8.2461051940918,47.5356140136719
"32592","","Leysin  Heliport",7.02040004730225,46.3418006896973
"32593","LUG","Lugano Airport",8.9105796814,46.0042991638
"32594","BRN","Bern Belp Airport",7.49714994431,46.914100647
"32595","BXO","Buochs Airport",8.396944,46.974444
"32596","ACO","Ascona Airport",8.78194046021,46.1577987671
"32597","","Bad Ragaz Airport",9.48194026947021,47.0149993896484
"32598","","Birrfeld Airport",8.23361,47.4436
"32599","ZHI","Grenchen Airport",7.41719,47.181599
"32600","ZRH","Zürich Airport",8.54917,47.464699
"32601","","Flugplatz Fricktal-Schupfart",7.95,47.5089
"32602","","Courtelary Airport",7.09082984924316,47.1836013793945
"32603","","Speck-Fehraltorf Airport",8.75749969482422,47.3763999938965
"32604","ZJI","Locarno Airport",8.87860965729,46.1608009338
"32605","","Hausen am Albis Airport",8.51556015014648,47.2386016845703
"32606","","Luzern-Beromunster Airport",8.20471954345703,47.189998626709
"32607","","Biel-Kappelen Airport",7.28999996185303,47.0891990661621
"32608","","Bressaucourt Airport",7.028648,47.392677
"32609","ACH","St Gallen Altenrhein Airport",9.56077003479,47.4850006104
"32610","SMV","Samedan Airport",9.88411045074463,46.5340995788574
"32611","","Lommis Airfield",9.00306,47.524399
"32612","","Buttwil Airport",8.30249977111816,47.2647018432617
"32613","","Sitterdorf Airport",9.26278018951416,47.5088996887207
"32614","","Thun Airport",7.60056018829,46.756401062
"32615","","Schanis Airport",9.0394401550293,47.1716995239258
"32616","","Porrentruy Airport",7.05167007446,47.4105987549
"32617","","Rūdininkai Air Base",25.0943183898926,54.3877067565918
"32618","","Panemunelis Airport",25.41844,55.92969
"32619","","Airport",23.167256,54.365886
"32620","","Kupiškio aerodromas",24.957929,55.8529062
"32621","","Pečiulių aerodromas",25.1949249,55.4936031
"32622","","Tauragės Aerodromas",22.150068,55.23201
"32623","","Ličiūnai Airstrip",24.544761,56.061212
"32624","","Vilkaviškis Airfield",23.0013148,54.6880908
"32625","","Naukaimio aerodromas",22.9644543,55.1313683
"32626","","Griškabūdis Airstrip",23.1977712,54.8302284
"32627","","Slikiai Airstrip",24.0689348,55.2081655
"32628","","Tukuma Novads Airstrip",23.0207365,56.8364574
"32629","","Mediniai Airstrip",24.6007703,56.2396249
"32630","","Kalno aerodromas",24.3460798,55.9841969
"32631","","Keturvalakiai Airstrip",23.156836,54.570783
"32632","","Kirkliai Airstrip",22.5959212,55.9251137
"32633","","Gėluvos Airstrip",23.5148404,55.254035
"32634","","Valkininkai Airstrip",24.8454637,54.3756647
"32635","","Paliepiai Air Base",23.5200004577637,55.3217010498047
"32636","GKD","Gökçeada Airport",25.883302,40.204498
"32637","","Güvercinlik Airport",32.7407989502,39.9350013733
"32638","ESB","Esenboğa International Airport",32.995098114,40.1281013489
"32639","ANK","Etimesgut Air Base",32.6885986328,39.949798584
"32640","","Akıncı Air Base",32.5656013489,40.0788993835
"32641","ADA","Adana Airport",35.2803993225,36.9822006226
"32642","UAB","İncirlik Air Base",35.4258995056,37.0021018982
"32643","AFY","Afyon Airport",30.6011009216,38.726398468
"32644","AYT","Antalya International Airport",30.800501,36.898701
"32645","GZT","Gaziantep International Airport",37.4786987305,36.9472007751
"32646","","İskenderun Airport",36.1534194946,36.5744552612
"32647","KFS","Kastamonu Airport",33.7957992553711,41.3142013549805
"32648","","Kayseri Airport",35.3278007507324,38.4062995910645
"32649","KYA","Konya Airport",32.561901,37.979
"32650","","Malatya Tulga Airport",38.253899,38.353699
"32651","MZH","Amasya Merzifon Airport",35.521999,40.829399
"32652","","Samsun Samair Airport",36.30518,41.278645
"32653","VAS","Sivas Nuri Demirağ Airport",36.9035,39.813801
"32654","ONQ","Zonguldak Airport",32.0886001587,41.506401062
"32655","MLX","Malatya Erhaç Airport",38.0909996033,38.4352989197
"32656","ASR","Kayseri Erkilet Airport",35.4953994751,38.770401001
"32657","","Sivrihisar Airport",31.3652992248535,39.4514999389648
"32658","TJK","Tokat Airport",36.3674087524414,40.307430267334
"32659","","Ereğli Erdemir Airport",31.4108009338379,41.2513999938965
"32660","DNZ","Çardak Airport",29.7012996674,37.7855987549
"32661","NAV","Nevşehir Kapadokya Airport",34.5345,38.7719
"32662","LTB","Latrobe Airport",146.396169662,-41.2351880307
"32663","ISL","Atatürk International Airport",28.8146,40.976898
"32664","","Alaşehir Airport",28.5571002960205,38.3699989318848
"32665","CII","Çıldır Airport",27.8952999115,37.8149986267
"32666","BTZ","Bursa Airport",29.0091991424561,40.2332992553711
"32667","BZI","Balıkesir Merkez Airport",27.9260005950928,39.6193008422852
"32668","BDM","Bandırma Airport",27.9776992797852,40.318000793457
"32669","CKZ","Çanakkale Airport",26.4267997742,40.1376991272
"32670","ESK","Eskişehir Air Base",30.5820999146,39.7840995789
"32671","ADB","Adnan Menderes International Airport",27.156999588,38.2924003601
"32672","","Gaziemir Airport",27.1594009399414,38.3190994262695
"32673","IGL","Çiğli Airport",27.010099411,38.5130004883
"32674","","Isparta Airport",30.5900192260742,37.7851219177246
"32675","","Kütahya Airport",30.0168991088867,39.426700592041
"32676","USQ","Uşak Airport",29.471700668335,38.6814994812012
"32677","","Yalova Airport",29.3756999969482,40.684398651123
"32678","KCO","Cengiz Topel Airport",30.0832996368408,40.7350006103516
"32679","YEI","Bursa Yenişehir Airport",29.5625991821,40.2551994324
"32680","DLM","Dalaman International Airport",28.7924995422,36.7131004333
"32681","","Akhisar Airport",27.8339004516602,38.8088989257812
"32682","TEQ","Tekirdağ Çorlu Airport",27.9190998077393,41.1381988525391
"32683","BXN","Imsık Airport",27.6697006225586,37.1400985717773
"32684","","İstanbul Hezarfen Airfield",28.547700882,41.1035995483
"32685","","Samandıra Air Base",29.2164993286133,40.9930000305176
"32686","AOE","Anadolu Airport",30.5194,39.809898
"32687","KZR","Zafer Airport",30.128111,39.113079
"32688","EZS","Elazığ Airport",39.2914009094,38.6068992615
"32689","DIY","Diyarbakir Airport",40.2010002136,37.893901825
"32690","ERC","Erzincan Airport",39.5270004272,39.7102012634
"32691","ERZ","Erzurum International Airport",41.1702003479,39.9565010071
"32692","KSY","Kars Airport",43.1150016784668,40.562198638916
"32693","TZX","Trabzon International Airport",39.7896995544434,40.9950981140137
"32694","SFQ","Şanlıurfa Airport",38.8470993041992,37.0942993164062
"32695","VAN","Van Ferit Melen Airport",43.3322982788086,38.4682006835938
"32696","BAL","Batman Airport",41.1166000366,37.9290008545
"32697","MSR","Muş Airport",41.6612014770508,38.7477989196777
"32698","SXZ","Siirt Airport",41.8404006958008,37.9789009094238
"32699","NOP","Sinop Airport",35.066398620605,42.015800476074
"32700","KCM","Kahramanmaraş Airport",36.9535217285,37.5388259888
"32701","AJI","Ağrı Airport",43.0259780883789,39.654541015625
"32702","ADF","Adıyaman Airport",38.4688987732,37.7313995361
"32703","MQM","Mardin Airport",40.6316986084,37.2233009338
"32704","GNY","Şanlıurfa GAP Airport",38.895592,37.445663
"32705","NKT","Şırnak Şerafettin Elçi Airport",42.0582,37.3647
"32706","YKO","Hakkari Yüksekova Airport",44.2381,37.5497
"32707","HTY","Hatay Airport",36.2822227478,36.36277771
"32708","LTF","Leitre Airport",141.6257,-2.8337
"32709","","Kaklıç Airport",26.9773998260498,38.5176010131836
"32710","","Selçuk Efes Airport",27.3290004730225,37.9506988525391
"32711","ISE","Süleyman Demirel International Airport",30.3684005737,37.8554000854
"32712","EDO","Balıkesir Körfez Airport",27.0137996674,39.554599762
"32713","BJV","Milas Bodrum International Airport",27.6643009186,37.2505989075
"32714","SZF","Samsun Çarşamba Airport",36.567101,41.254501
"32715","SAW","Sabiha Gökçen International Airport",29.3092002869,40.898601532
"32716","IST","Istanbul Airport",28.751944,41.275278
"32717","GZP","Gazipaşa Airport",32.300598,36.299217
"32718","LTH","Lathrop Wells Airport / Jackass Aeropark",-116.4135,36.6342
"32719","","Karain Airport",30.6477355957031,37.0964431762695
"32720","","Ettelbruck heliport",6.094475,49.85432
"32721","","Medernach / Kitzebour ULM",6.24110984802,49.7891998291
"32722","","Centre Hospitalier de Luxembourg Helipad",6.102534,49.619279
"32723","","Centre Hospitalier Emile Mayrisch Heliport",5.982146,49.500911
"32724","","Clinique Ste-Thérèse heliport",6.12910509109,49.6034062679
"32725","","Hôpital Kirchberg heliport",6.177118,49.632616
"32726","BZY","Bălți International Airport",27.777222,47.843056
"32727","","Mărculeşti International Airport",28.2127990722656,47.8627014160156
"32728","","Cahul International Airport",28.2637004852,45.8437995911
"32729","","Chadyr Lunga Airport",28.851844,46.034994
"32730","KIV","Chişinău International Airport",28.9309997558594,46.9277000427246
"32731","","Tiraspol Airport",29.5905990600586,46.8680992126465
"32732","LUZ","Lublin Airport",22.713611,51.240278
"32733","","Gančauski Airfield",26.368999,56.042999
"32734","","Griva Airfield",26.471001,55.883999
"32735","","Saldus Airfield",22.4695301056,56.6922177555
"32736","","Praulienas lidlauks",26.3126111,56.8516882
"32737","","Kazruņģis",25.8375718,57.5580332
"32738","","Mālpils lidlauks",24.945034,57.045315
"32739","","Skrunda Airfield",21.9982734,56.6833786
"32740","","Ragana Airstrip",24.75348,57.20293
"32741","","Valmiera Airfield",25.4442962,57.5585521
"32742","","Valgundes lidlauks",23.6550662,56.7713125
"32743","","Taurenes lidlauks",25.6768565,57.1694262
"32744","","Zabulnieki Airstrip",26.7287,56.4228938
"32745","","Aizpute Airfield",21.628889,56.696944
"32746","","Grotūža lidlauks",25.8756575,57.4407418
"32747","","Madlienas lidlauks",25.1237505,56.791602
"32748","","Matīšu lidlauks",25.1666283,57.6880509
"32749","","Mežāres lidlauks",26.257966,56.515676
"32750","","Strēlnieku lidlauks",24.076641,56.5082022
"32751","","Alojas Lidlauks",24.887069,57.774561
"32752","","Višķu lidlauks",26.792944,56.03673
"32753","","Zaļenieku lidlauks",23.534192,56.5467182
"32754","","Lubes lidlauks",22.58316,57.440644
"32755","","Barkavas lidlauks",26.5976995,56.7498863
"32756","","Adamovas lidlauks",27.3478822,56.5663854
"32757","","Karķu lidlauks",25.6034554,57.7866855
"32758","","Žocenes lidlauks",22.6993897,57.5324639
"32759","","Dobeles lidlauks",23.312442,56.675963
"32760","","Jaunkalsnavas lidlauks",25.9119556,56.7061312
"32761","","Stalbes lidlauks",25.011103,57.380083
"32762","","Zasas lidlauks",26.034956,56.273317
"32763","","Vitrupes lidlauks",24.3923977,57.6475998
"32764","","Grecuntāles lidlauks",24.332679,56.316524
"32765","","Viļānu lidlauks",26.943647,56.592333
"32766","","Elejas lidlauks",23.699509,56.47609
"32767","","Bērzes lidlauks",23.4640273,56.6813459
"32768","","Rožupes lidlauks",26.334265,56.351531
"32769","","Staru lidlauks",26.733248,57.103284
"32770","","Dundagas lidlauks",22.402131,57.499354
"32771","","Dricānu lidlauks",27.1764635,56.6633949
"32772","","Priekuļu lidlauks",21.5796735,56.4297479
"32773","","Slampes lidlauks",23.2670048,56.8465975
"32774","","Matkules lidlauks",22.6337392,56.9725105
"32775","","Vārmes lidlauks",22.211771,56.854677
"32776","","Gudenieku lidlauks",21.639275,56.903657
"32777","","Garlene Airstrip",22.8155028,57.2668037
"32778","","Ezere abandoned airfield",22.3372077,56.4045457
"32779","","Zaicevas Airstrip",27.5088805,57.4683523
"32780","","Rumbula Air Base",24.2266998291,56.8833007812
"32781","","Liepas Air Base",25.508301,57.3867
"32782","","Penkule Airfield",23.190107,56.474862
"32783","LVB","Santana do Livramento Airport",-55.62565,-30.8354
"32784","GZA","Yasser Arafat International Airport",34.276100158691,31.24640083313
"32785","","Malo Konjari Sport Airfield",21.4491,41.333099
"32786","","Kumanovo Airbase",21.699821,42.154884
"32787","","Srpci Airfield",21.40687,41.151734
"32788","","Dolneni Airport",21.4025,41.429298
"32789","","Veles Airport",21.841293,41.759628
"32790","","Sveti Nikole Airport",21.9869,41.827702
"32791","","Negotino Airfield",22.087099,41.5172
"32792","","Štip Airstrip",22.109863,41.798058
"32793","","Logovardi Airport",21.424006,41.022449
"32794","","Stenkovec Brazda Airport",21.391002,42.059101
"32795","","Mavrovica Airport",21.9554,41.912399
"32796","LWA","Lebak Rural Airport",124.0581,6.6739
"32797","","Lamoni Municipal Airport",-93.9021987915039,40.63330078125
"32798","OHD","Ohrid St. Paul the Apostle Airport",20.7423,41.18
"32799","SKP","Skopje Alexander the Great Airport",21.621401,41.961601
"32800","GIB","Gibraltar Airport",-5.34965991974,36.1511993408
"32801","","Bi'r Zalatan Airport",19.2094993591,28.168800354
"32802","","Zelten C6 Airstrip",19.7737706,28.9540104
"32803","","Gabr Airstrip",23.347918,29.873888
"32804","","Wadi Barjuj strip",12.928051,26.033514
"32805","","Unknown strip",12.820745,27.548953
"32806","","Al Bunbah Airport",23.12794,32.415435
"32807","","Tubruq Airport",23.83335,32.103124
"32808","BCQ","Brak Airport",14.272,27.653
"32809","DNF","Martubah Airport",22.7450008392334,32.5419998168945
"32810","MRA","Misratah Airport",15.0609998703,32.325000762939
"32811","QUB","Ubari Airport",12.82310009,26.5674991608
"32812","","Kovin Airport",20.9613,44.7743
"32813","","Ponikve Airport",19.697701,43.898899
"32814","","Bor Airport",22.1371,44.0182
"32815","BEG","Belgrade Nikola Tesla Airport",20.3090991974,44.8184013367
"32816","","Airport Lisicji Jarak",20.4455556,44.9397222
"32817","IVG","Berane Airport",19.8619995117188,42.8390007019043
"32818","","Camp Bondsteel Army Heliport",21.24823,42.365711
"32819","BJY","Batajnica Air Base",20.2575,44.935299
"32820","","Čačak-Preljina Airport",20.435,43.8981
"32821","","Gjakova Airport",20.427401,42.4352
"32822","","Kraljevo Brege",20.717969,43.7318
"32823","","Kikinda Airfield",20.417261,45.768122
"32824","","Morava Airport",20.5872,43.818298
"32825","","Sportski Aerodrom Mira",21.931963,43.019665
"32826","INI","Nis Airport",21.853701,43.337299
"32827","","Nikšić Airport",18.9148006439209,42.7737007141113
"32828","QND","Cenej Airport",19.839199,45.385799
"32829","","Pančevo Airfield",20.641002,44.9
"32830","TGD","Podgorica Airport",19.2519,42.359402
"32831","","Paracín",21.4869444,43.8663889
"32832","","Ćemovsko Polje Airport",19.2907772064209,42.4223175048828
"32833","","Batlava-Donja Penduha Air Base",21.221705,42.849898
"32834","","Veliki Radinci Airfield",19.660661,45.037453
"32835","","Sombor Airport",19.057843,45.722333
"32836","","Rudine airfield",20.96,44.351389
"32837","","Subotica Airport",19.706454,46.022837
"32838","","Trstenik Airport",21.030217,43.614189
"32839","TIV","Tivat Airport",18.7233009338379,42.4047012329102
"32840","","Divci Airport",20.021913,44.297817
"32841","","Vršac International Airport",21.3099,45.1469
"32842","","Zrenjanin Airport",20.454078,45.339756
"32843","","Bidovce",21.448325,48.7428027778
"32844","","Dubnica",18.1922,48.996899
"32845","","Dubová",17.3565833333,48.3470194444
"32846","","Holič Airport",17.1338,48.8103
"32847","BTS","M. R. Štefánik Airport",17.2126998901367,48.1702003479004
"32848","","Jasná",19.506667,49.048056
"32849","","Kamenica nad Cirochou Airport",21.9952,48.937
"32850","","Kralova pri Senci Airport",17.471901,48.201099
"32851","KSC","Košice Airport",21.2411003112793,48.6631011962891
"32852","LUE","Lučenec Airport",19.7357997894287,48.3394012451172
"32853","","Martin",18.9508,49.0653
"32854","","Kuchyňa Air Base",17.1184005737305,48.4020004272461
"32855","","Nitra Airfield",18.1327991,48.27939987
"32856","","Nové Zámky",18.184444,47.961944
"32857","","Ocova airfield",19.265805555556,48.595333333333
"32858","","Prievidza Airfield",18.5867,48.766102
"32859","PZY","Piešťany Airport",17.8283996582031,48.6251983642578
"32860","","Male Bielice",18.3297,48.61920166
"32861","POV","Prešov Air Base",21.315599441528,49.02970123291
"32862","","Ružomberok",19.370278,49.085833
"32863","","Ražňany",21.099722,49.078056
"32864","","Senica Airport",17.3321990966797,48.6568984985352
"32865","","Svidník Airport",21.5702991485596,49.3339004516602
"32866","SLD","Sliač Airport",19.1340999603271,48.6377983093262
"32867","","Spišská Nová Ves",20.533889,48.940833
"32868","","Šurany",18.114002,48.075971
"32869","","Trenčín Airport",17.9923000336,48.8650016785
"32870","","Trnava",17.5263996,48.4557991
"32871","TAT","Poprad-Tatry Airport",20.2411003113,49.073600769
"32872","","Vajnory Slovaki Airport",17.1916999817,48.2043991089
"32873","ILZ","Žilina Airport",18.6135005951,49.2314987183
"32874","","Augusta Seaplane Base",-69.7817001342773,44.2676010131836
"32875","","Havre De Grace Seaplane Base",-76.0697021484375,39.5415000915527
"32876","","Mountainair Municipal Airport",-106.223999023438,34.5332984924316
"32877","","Mal's Serpent Lake Seaplane Base",-93.9186019897461,46.4740982055664
"32878","DRU","Drummond Airport",-113.205002,46.6208
"32879","","Mid Continent Airport",-89.727897644043,36.2251014709473
"32880","","Lindey's Landing West Seaplane Base",-113.480003356934,47.1744003295898
"32881","","Hazel Green Airport",-86.6468963623047,34.9161987304688
"32882","","Fife Lake Seaplane Base",-85.3442,44.567501
"32883","","Jolly Fisherman Seaplane Base",-95.5289001464844,47.1430015563965
"32884","","Rangeley Lake Seaplane Base",-70.6631011962891,44.9533004760742
"32885","","Edward F Johnson Airport",-87.7884979248047,46.3451995849609
"32886","","Rotorcraft Heliport",-114.152999878,46.2066993713
"32887","","Birch Lake Seaplane Base",-93.8139038085938,46.369701385498
"32888","","Bald Knob Municipal Airport",-91.5576019287109,35.3003997802734
"32889","","Erie Aerodrome",-83.5168991088867,41.7831001281738
"32890","","Walle Field",-86.1272964477539,42.4709014892578
"32891","","Morehead-Rowan County Clyde A. Thomas Regional Airport",-83.587611,38.215
"32892","GLN","Goulimime Airport",-10.0502996445,29.0266990662
"32893","","Gillette Stadium Heliport",-71.263289,42.088661
"32894","","Friends Ultralightport",-71.1192016601562,41.5676002502441
"32895","","Chambers Heliport",-71.0886993408203,42.3783988952637
"32896","","Dog Fish Bar Heliport",-70.804756,41.354222
"32897","","Marston Mills Seaplane Base",-70.4175033569336,41.6689987182617
"32898","","Nugent Heliport",-70.6378021240234,42.6278991699219
"32899","","Wheeler's Point Heliport",-70.68029785,42.6393013
"32900","","Pond Road Heliport",-70.6434020996094,42.6283988952637
"32901","","Marshall's Airport",-71.8217010498047,42.3633995056152
"32902","","Avco/Lowell Heliport",-71.3209,42.615398
"32903","","Cmelak Field",-73.3071975708008,42.0791015625
"32904","","Berlin Lndg Area",-71.641701,42.367595
"32905","","Merrimack Valley Seaplane Base",-71.2162017822266,42.7000999450684
"32906","","Beverly Hospital Heliport",-70.8775024414062,42.5662002563477
"32907","","Baybank Heliport",-71.2076034545898,42.481201171875
"32908","","The Beat Heliport",-71.049264,42.315128
"32909","","North Bay Heliport",-70.3996963500977,41.6273002624512
"32910","","Museum of Science Heliport",-71.071702,42.367595
"32911","","Long Pond Seaplane Base",-70.0610961914062,41.7321014404297
"32912","","Balloon Port At Dingley Dell Balloonport",-72.2562026977539,42.1203994750977
"32913","","Goddard Hosp Heliport",-71.0820007324,42.1003990173
